,cfr,nombre,eslora_total,arqueo_gt,material_casco,potencia_kw,estado_rgfp,Puerto,Provincia,Comunidad Autónoma,Tipo de Arte,Edad_buque,cluster
20948,ESP000052007,SEIS HERMANOS,4.5,0.53,Madera,5.88,Baja Definitiva,Bueu,Pontevedra,Galicia,Artes menores,8,10
20949,ESP000052008,MARIA DEL CARMEN,3.78,0.59,Madera,7.647333333333331,Baja Definitiva,Rajo,Pontevedra,Galicia,Artes menores,19,0
20950,ESP000052009,TEMPESTAD,4.3,0.34,Madera,7.501333333333335,Baja Definitiva,Pontevedra,Pontevedra,Galicia,Artes menores,19,0
20951,ESP000052010,XA ERA TEMPO,5.0,0.74,Madera,11.03,Baja Definitiva,Portonovo,Pontevedra,Galicia,Artes menores,22,0
20952,ESP000052011,LOLITA,4.72,0.56,Madera,2.94,Baja Definitiva,Pontevedra,Pontevedra,Galicia,Artes menores,10,10
20953,ESP000052012,EBENECER,5.75,1.6,Fibra de Vidrio/Plástico,22.06,Alta Definitiva,Marin,Pontevedra,Galicia,Artes menores,36,3
20954,ESP000052013,DELFIN,4.3,0.38,Madera,9.167333333333335,Baja Definitiva,Pontevedra,Pontevedra,Galicia,Artes menores,16,0
20955,ESP000052014,DEIXAR PASO,5.0,0.5,Madera,12.697333333333336,Baja Definitiva,Pontevedra,Pontevedra,Galicia,Artes menores,28,7
20956,ESP000052015,DEIXA ANDAR,4.5,0.51,Madera,11.03,Baja Definitiva,Pontevedra,Pontevedra,Galicia,Artes menores,17,0
20957,ESP000052016,AVE DEL MAR,4.52,0.54,Madera,7.732666666666668,Baja Definitiva,Campelo,Pontevedra,Galicia,Artes menores,11,10
20958,ESP000052017,EL PIRATA,4.39,0.69,Madera,6.326,Baja Definitiva,Rajo,Pontevedra,Galicia,Artes menores,13,10
20959,ESP000052018,MAR DEL SOL,4.0,0.34,Poliester,22.06,Baja Definitiva,Campelo,Pontevedra,Galicia,Artes menores,8,9
20960,ESP000052019,FANDIÑO,5.1,0.59,Poliester,22.06,Baja Definitiva,Marin,Pontevedra,Galicia,Artes menores,16,9
20961,ESP000052020,ARTURITO,4.2,0.5,Madera,6.667333333333334,Baja Definitiva,Combarro,Pontevedra,Galicia,Artes menores,11,10
20962,ESP000052021,MARIA,5.0,0.46,Madera,14.170000000000003,Baja Definitiva,Campelo,Pontevedra,Galicia,Artes menores,19,0
20963,ESP000052022,MONCHO,3.4,0.36,Madera,7.35,Baja Definitiva,Combarro,Pontevedra,Galicia,Artes menores,16,0
20964,ESP000052023,SOLE,4.5,0.43,Madera,6.667333333333333,Baja Definitiva,Combarro,Pontevedra,Galicia,Artes menores,11,10
20965,ESP000052024,CLORINDA,4.8,0.66,Madera,7.701999999999998,Baja Definitiva,Combarro,Pontevedra,Galicia,Artes menores,16,0
20966,ESP000052025,CALIPSO,4.15,0.41,Madera,4.461333333333333,Baja Definitiva,Pontevedra,Pontevedra,Galicia,Artes menores,19,0
20967,ESP000052026,CARMEN,4.25,0.47,Madera,11.668666666666663,Baja Definitiva,Combarro,Pontevedra,Galicia,Artes menores,11,10
20968,ESP000052028,NUESTRA SEÑORA DEL CARMEN,4.7,0.48,Madera,11.227333333333336,Baja Definitiva,Campelo,Pontevedra,Galicia,Artes menores,22,0
20969,ESP000052029,PATRICIA,4.8,1.8,Poliester,22.06,Baja Definitiva,Pontevedra,Pontevedra,Galicia,Artes menores,10,9
20970,ESP000052030,MARIA DEL CARMEN,4.0,0.38,Madera,9.364666666666665,Baja Definitiva,Pontevedra,Pontevedra,Galicia,Artes menores,19,0
20971,ESP000052031,CISNE DE PLATA,4.2,0.46,Madera,22.06,Baja Definitiva,Rajo,Pontevedra,Galicia,Artes menores,7,10
20972,ESP000052032,MARIA DE LAS MERCEDES,4.5,0.43,Madera,6.667333333333333,Baja Definitiva,Pontevedra,Pontevedra,Galicia,Artes menores,11,10
20973,ESP000052033,CANDIDA,5.32,1.04,Poliester,18.39,Baja Definitiva,Pontevedra,Pontevedra,Galicia,Artes menores,26,3
20974,ESP000052034,MARIA DEL MAR,4.5,0.59,Madera,8.185999999999998,Baja Definitiva,Pontevedra,Pontevedra,Galicia,Artes menores,19,0
20975,ESP000052035,NORITA,3.65,0.3,Madera,6.717333333333334,Baja Definitiva,Combarro,Pontevedra,Galicia,Artes menores,11,10
20976,ESP000052036,TRES AMIGOS,4.1,0.51,Madera,7.796,Baja Definitiva,Combarro,Pontevedra,Galicia,Artes menores,11,10
20977,ESP000052037,MODESTO,4.0,0.4,Madera,18.39,Baja Definitiva,Campelo,Pontevedra,Galicia,Artes menores,7,10
20978,ESP000052038,ES MIA,3.75,0.55,Madera,4.41,Baja Definitiva,Campelo,Pontevedra,Galicia,Artes menores,21,0
20979,ESP000052039,VEN E MIRA,8.0,3.98,Madera,27.57,Baja Provisional,Bueu,Pontevedra,Galicia,Artes menores,36,7
20980,ESP000052040,CARMEN,5.0,0.8,Madera,7.35,Baja Definitiva,Rajo,Pontevedra,Galicia,Artes menores,16,0
20981,ESP000052041,CHATA,5.27,0.98,Poliester,11.03,Alta Definitiva,Arcade,Pontevedra,Galicia,Artes menores,36,3
20982,ESP000052042,ESTRELLA DEL NORTE,4.0,0.6,Madera,5.982,Baja Definitiva,Pontevedra,Pontevedra,Galicia,Artes menores,14,0
20983,ESP000052043,TRES HERMANOS,4.3,0.52,Madera,6.471333333333335,Baja Definitiva,Portonovo,Pontevedra,Galicia,Artes menores,13,10
20984,ESP000052044,ELOISA,4.0,0.25,Madera,6.080666666666668,Baja Definitiva,Cangas,Pontevedra,Galicia,Artes menores,19,0
20985,ESP000052045,FLIPPER,3.99,0.51,Poliester,5.15,Baja Definitiva,Marin,Pontevedra,Galicia,Artes menores,19,9
20986,ESP000052046,CONDE DEL GROVE NUMERO CUATRO,4.4,0.54,Madera,8.432,Baja Definitiva,El Grove,Pontevedra,Galicia,Artes menores,11,10
20987,ESP000052047,MARISA,5.121333333333334,1.83,Madera,6.62,Baja Definitiva,Noia,A Coruña,Galicia,Artes menores,11,10
20988,ESP000052048,FRANCISCA,5.4,1.36,Poliester,14.71,Baja Definitiva,Mugardos,A Coruña,Galicia,Artes menores,32,3
20989,ESP000052049,SIRENA,6.4,2.84,Madera,9.56,Baja Definitiva,Finisterre,A Coruña,Galicia,Artes menores,9,10
20990,ESP000052050,NESPRY,4.5,0.35,Madera,5.15,Baja Definitiva,La Coruña,A Coruña,Galicia,Artes menores,17,0
20991,ESP000052051,MARIA,4.5,0.37,Madera,44.13,Baja Definitiva,La Coruña,A Coruña,Galicia,Artes menores,18,0
20992,ESP000052052,SUSO,4.626,0.56,Madera,6.569999999999999,Baja Definitiva,Miño,A Coruña,Galicia,Artes menores,11,10
20993,ESP000052053,MARI,7.8,3.6,Poliester,26.47,Baja Definitiva,Noia,A Coruña,Galicia,Artes menores,33,3
20994,ESP000052054,CRUZ DEL SUR,5.0,0.92,Poliester,18.38,Alta Definitiva,Mugia,A Coruña,Galicia,Artes menores,36,3
20995,ESP000052055,CORNETA,5.4,1.15,Poliester,18.38,Alta Definitiva,Ferrol,A Coruña,Galicia,Artes menores,36,3
20996,ESP000052056,AHI ESTA,4.342666666666667,0.28,Madera,3.68,Baja Definitiva,La Coruña,A Coruña,Galicia,Artes menores,11,10
20997,ESP000052057,JOFER,5.4,0.97,Madera,4.41,Baja Definitiva,La Coruña,A Coruña,Galicia,Artes menores,32,7
20998,ESP000052058,PILAR,3.9,0.26,Madera,2.94,Baja Definitiva,La Coruña,A Coruña,Galicia,Artes menores,19,0
20999,ESP000052059,MARIA,4.7,0.71,Poliester,18.38,Alta Definitiva,La Coruña,A Coruña,Galicia,Artes menores,36,3
21000,ESP000052060,AURORA,4.64,0.67,Poliester,18.38,Alta Definitiva,La Coruña,A Coruña,Galicia,Artes menores,36,3
21001,ESP000052061,NURIA,5.35,1.06,Poliester,18.38,Alta Definitiva,Ferrol,A Coruña,Galicia,Artes menores,36,3
21002,ESP000052062,MARIPOSA,7.81,1.67,Madera,22.06,Alta Definitiva,Muros,A Coruña,Galicia,Artes menores,36,7
21003,ESP000052063,MARIA LUISA,4.5,0.26,Madera,5.88,Baja Definitiva,La Coruña,A Coruña,Galicia,Artes menores,19,0
21004,ESP000052064,NUEVO SOLITARIO,7.7,1.17,Madera,29.42,Baja Definitiva,La Coruña,A Coruña,Galicia,Artes menores,22,0
21005,ESP000052065,AMERICA,3.8,0.22,Madera,5.296666666666668,Baja Definitiva,La Coruña,A Coruña,Galicia,Artes menores,19,0
21006,ESP000052066,RELAMPAGO,6.45,1.65,Poliester,36.76,Baja Definitiva,Camelle,A Coruña,Galicia,Artes menores,34,3
21007,ESP000052067,CRISPIN,5.37,0.89,Madera,11.712,Baja Definitiva,Noia,A Coruña,Galicia,Artes menores,21,0
21008,ESP000052068,ANAMAR,7.15,1.05,Madera,19.86,Baja Definitiva,Camelle,A Coruña,Galicia,Artes menores,16,0
21009,ESP000052069,DIGNA MARIA,6.9,1.24,Madera,11.03,Baja Definitiva,Camelle,A Coruña,Galicia,Artes menores,17,0
21010,ESP000052070,DOS HERMANOS,6.8,1.08,Madera,20.298666666666666,Baja Definitiva,Camelle,A Coruña,Galicia,Artes menores,11,10
21011,ESP000052071,HERMINIA,4.0,0.42,Madera,7.207333333333334,Baja Definitiva,Camelle,A Coruña,Galicia,Artes menores,19,0
21012,ESP000052072,JUAN IGNACIO,4.8,0.64,Madera,5.88,Baja Definitiva,Camariñas,A Coruña,Galicia,Artes menores,19,0
21013,ESP000052073,LAS TRES MARIAS,4.7,0.48,Madera,11.227333333333336,Baja Definitiva,Camariñas,A Coruña,Galicia,Artes menores,22,0
21014,ESP000052074,MARIA ELENA,5.45,1.42,Poliester,22.06,Alta Definitiva,Camelle,A Coruña,Galicia,Artes menores,36,3
21015,ESP000052075,MARIA ESPERANZA,5.9,1.25,Poliester,18.38,Alta Definitiva,Camariñas,A Coruña,Galicia,Artes menores,36,3
21016,ESP000052076,MARIA JOSEFA,4.5,0.72,Madera,2.94,Baja Definitiva,Mugia,A Coruña,Galicia,Artes menores,9,10
21017,ESP000052077,MARIA TERESA,4.0,1.21,Madera,11.03,Baja Definitiva,Camelle,A Coruña,Galicia,Artes menores,15,0
21018,ESP000052078,NUBE AZUL,4.95,1.01,Madera,12.354666666666668,Baja Definitiva,Camariñas,A Coruña,Galicia,Artes menores,10,10
21019,ESP000052079,STELA,4.7,0.73,Madera,10.737333333333334,Baja Definitiva,Camelle,A Coruña,Galicia,Artes menores,11,10
21020,ESP000052080,SEVERO,4.7,0.75,Fibra de Vidrio/Plástico,22.06,Alta Definitiva,Rianjo,A Coruña,Galicia,Artes menores,36,3
21021,ESP000052081,XUSTA,3.8,0.37,Madera,18.39,Baja Definitiva,Rianjo,A Coruña,Galicia,Artes menores,16,0
21022,ESP000052082,SOMOS DOS,4.95,0.98,Poliester,14.71,Alta Definitiva,Rianjo,A Coruña,Galicia,Artes menores,36,3
21023,ESP000052083,REBOREDO,5.05,1.02,Poliester,18.38,Alta Definitiva,Santa Eugenia de Riveira,A Coruña,Galicia,Artes menores,36,3
21024,ESP000052084,REDERA,5.48,1.22,Poliester,22.06,Alta Definitiva,Rianjo,A Coruña,Galicia,Artes menores,36,3
21025,ESP000052086,RUBIALES,4.75,0.49,Madera,2.94,Baja Definitiva,Rianjo,A Coruña,Galicia,Artes menores,5,10
21026,ESP000052087,ROMAY,4.1,0.31,Madera,5.982000000000001,Baja Definitiva,Rianjo,A Coruña,Galicia,Artes menores,18,0
21027,ESP000052088,PATIÑO SEGUNDO,4.0,0.38,Madera,9.364666666666665,Baja Definitiva,Rianjo,A Coruña,Galicia,Artes menores,8,10
21028,ESP000052090,PAZ,5.65,1.26,Poliester,18.38,Alta Definitiva,Cabo de Cruz - Boiro,A Coruña,Galicia,Artes menores,36,3
21029,ESP000052091,PORQUE SI,5.68,1.31,Poliester,18.38,Baja Provisional,Rianjo,A Coruña,Galicia,Artes menores,36,3
21030,ESP000052092,LAGARTA,4.7,0.46,Madera,14.169333333333332,Baja Definitiva,Rianjo,A Coruña,Galicia,Artes menores,19,0
21031,ESP000052094,ESPERAME,4.25,0.34,Madera,2.94,Baja Definitiva,Rianjo,A Coruña,Galicia,Artes menores,7,10
21032,ESP000052095,SAMARA I,5.05,1.0,Poliester,18.38,Alta Definitiva,Villanueva,Pontevedra,Galicia,Artes menores,36,3
21033,ESP000052096,CHULA,3.95,0.3,Madera,7.0600000000000005,Baja Definitiva,Rianjo,A Coruña,Galicia,Artes menores,19,0
21034,ESP000052097,BEA,4.0,0.38,Madera,9.364666666666665,Baja Definitiva,Rianjo,A Coruña,Galicia,Artes menores,12,10
21035,ESP000052099,AIBAR,4.3,0.48,Madera,8.580666666666668,Baja Definitiva,Rianjo,A Coruña,Galicia,Artes menores,13,10
21036,ESP000052100,CARMEN,5.1,1.22,Poliester,12.5,Alta Definitiva,Villanueva,Pontevedra,Galicia,Artes menores,36,3
21037,ESP000052101,DOS MARIAS,4.0,0.43,Madera,3.68,Baja Definitiva,Villanueva,Pontevedra,Galicia,Desconocido,3,8
21038,ESP000052102,JUAN CARLOS,5.0,0.7159999999999999,Madera,14.659333333333336,Baja Definitiva,Rianjo,A Coruña,Galicia,Desconocido,4,8
21039,ESP000052103,NUCA,4.9,0.83,Poliester,29.41,Alta Definitiva,Villanueva,Pontevedra,Galicia,Artes menores,36,3
21040,ESP000052104,LUPI,4.7,0.86,Madera,8.09,Baja Definitiva,Villanueva,Pontevedra,Galicia,Artes menores,18,0
21041,ESP000052105,MARIA,5.5,1.1,Poliester,11.03,Alta Definitiva,Villanueva,Pontevedra,Galicia,Artes menores,36,3
21042,ESP000052106,MIÑO,4.4,0.45,Madera,9.560666666666666,Baja Definitiva,Villanueva,Pontevedra,Galicia,Artes menores,19,0
21043,ESP000052107,PILAR,3.3,0.24,Madera,7.108666666666668,Baja Definitiva,Villanueva,Pontevedra,Galicia,Artes menores,16,0
21044,ESP000052108,OJO,5.6,1.23,Poliester,18.38,Alta Definitiva,Villanueva,Pontevedra,Galicia,Artes menores,36,3
21045,ESP000052109,MAPAZ,5.55,1.14,Poliester,18.38,Alta Definitiva,El Pindo,A Coruña,Galicia,Artes menores,36,3
21046,ESP000052110,LELUCHA,5.32,0.69,Madera,7.013333333333333,Baja Definitiva,Villanueva,Pontevedra,Galicia,Artes menores,22,0
