cfr,nombre,fc_alta_rgfp,eslora_total,arqueo_gt,material_casco,potencia_kw,estado_rgfp,fc_estado,Puerto,Provincia,Comunidad Autónoma,Tipo de Arte
ESP000052100,CARMEN,1989-05-10,5.1,1.22,Poliester,12.5,Alta Definitiva,1989-05-10,Villanueva,Pontevedra,Galicia,Artes menores
ESP000052101,DOS MARIAS,1989-05-10,4.0,0.43000000000000005,Madera,3.68,Baja Definitiva,1992-10-15,Villanueva,Pontevedra,Galicia,Desconocido
ESP000052102,JUAN CARLOS,1989-05-10,5.0,0.7159999999999999,Madera,14.659333333333336,Baja Definitiva,1994-01-18,Rianjo,A Coruña,Galicia,Desconocido
ESP000052103,NUCA,1989-05-10,4.9,0.83,Poliester,29.41,Alta Definitiva,1989-05-10,Villanueva,Pontevedra,Galicia,Artes menores
ESP000052104,LUPI,1989-05-10,4.7,0.86,Madera,8.09,Baja Definitiva,2008-01-16,Villanueva,Pontevedra,Galicia,Artes menores
ESP000052105,MARIA,1989-05-10,5.5,1.1,Poliester,11.03,Alta Definitiva,2024-03-26,Villanueva,Pontevedra,Galicia,Artes menores
ESP000052106,MIÑO,1989-05-10,4.4,0.45,Madera,9.560666666666666,Baja Definitiva,2008-06-23,Villanueva,Pontevedra,Galicia,Artes menores
ESP000052107,PILAR,1989-05-10,3.3,0.24,Madera,7.108666666666668,Baja Definitiva,2006-04-06,Villanueva,Pontevedra,Galicia,Artes menores
ESP000052108,OJO,1989-05-10,5.6,1.23,Poliester,18.38,Alta Definitiva,2000-01-18,Villanueva,Pontevedra,Galicia,Artes menores
ESP000052109,MAPAZ,1989-05-10,5.55,1.14,Poliester,18.38,Alta Definitiva,2017-11-10,El Pindo,A Coruña,Galicia,Artes menores
ESP000052110,LELUCHA,1989-05-10,5.32,0.69,Madera,7.013333333333333,Baja Definitiva,2012-01-31,Villanueva,Pontevedra,Galicia,Artes menores
ESP000052111,LA FLOR DEL ROMERO,1989-05-10,4.64,0.7,Poliester,5.88,Alta Definitiva,2005-03-11,Villanueva,Pontevedra,Galicia,Artes menores
ESP000052112,ROSA,1989-05-10,6.35,0.91,Madera,7.35,Baja Definitiva,2003-03-24,Rianjo,A Coruña,Galicia,Artes menores
ESP000052113,MERCEDES,1989-05-10,4.0,0.41,Madera,3.68,Baja Definitiva,2008-07-21,Rianjo,A Coruña,Galicia,Artes menores
ESP000052114,LAS TRES NIÑAS,1989-05-10,4.2,0.42,Madera,11.03,Baja Definitiva,2000-01-19,Noia,A Coruña,Galicia,Artes menores
ESP000052115,LICHO,1989-05-10,2.9,0.11,Madera,6.424000000000001,Baja Definitiva,2008-07-21,Rianjo,A Coruña,Galicia,Artes menores
ESP000052116,LEA,1989-05-10,4.0,0.42,Madera,7.207333333333334,Baja Definitiva,2012-01-31,Rianjo,A Coruña,Galicia,Artes menores
ESP000052117,JELINES,1989-05-10,5.3,1.13,Poliester,22.06,Baja Provisional,2025-01-10,Carril,Pontevedra,Galicia,Artes menores
ESP000052118,MARINERA,1989-05-10,5.67,1.07,Poliester,18.38,Baja Provisional,2024-11-14,Rianjo,A Coruña,Galicia,Artes menores
ESP000052119,MARITA,1989-05-10,4.25,0.39,Madera,18.39,Baja Definitiva,1997-12-01,Rianjo,A Coruña,Galicia,Artes menores
ESP000052120,MARIA TERESA,1989-05-10,5.5,1.25,Poliester,44.13,Alta Definitiva,1989-05-10,Rianjo,A Coruña,Galicia,Artes menores
ESP000052121,MEDUSA,1989-05-10,4.2,0.29,Madera,7.943333333333336,Baja Definitiva,2008-07-21,Rianjo,A Coruña,Galicia,Artes menores
ESP000052122,NAI,1989-05-10,5.42,1.25,Poliester,14.71,Alta Definitiva,2024-02-08,Rianjo,A Coruña,Galicia,Artes menores
ESP000052123,LOUREIROS,1989-05-10,3.35,0.27,Madera,5.15,Baja Definitiva,1996-11-06,Rianjo,A Coruña,Galicia,Artes menores
ESP000052124,LAGRIMA,1989-05-10,3.85,0.31,Madera,2.94,Baja Definitiva,2005-01-17,Rianjo,A Coruña,Galicia,Artes menores
ESP000052125,LOLITA,1989-05-10,4.85,0.64,Poliester,11.03,Alta Definitiva,2004-01-28,Noia,A Coruña,Galicia,Artes menores
ESP000052126,LOPEZ,1989-05-10,3.8,0.37,Madera,6.029333333333332,Baja Definitiva,2008-07-21,Rianjo,A Coruña,Galicia,Artes menores
ESP000052127,OCA,1989-05-10,4.2,0.37,Madera,6.470666666666667,Baja Definitiva,2012-01-31,Rianjo,A Coruña,Galicia,Artes menores
ESP000052128,CELINA,1989-05-10,4.25,0.46,Madera,10.444,Baja Definitiva,2008-07-21,Rianjo,A Coruña,Galicia,Artes menores
ESP000052129,CARMEN,1989-05-10,4.5,0.46,Madera,9.757333333333333,Baja Definitiva,2008-07-21,Rianjo,A Coruña,Galicia,Artes menores
ESP000052130,CERQUEIRAS REY,1989-05-10,5.52,0.72,Poliester,7.28,Alta Definitiva,1989-05-10,Noia,A Coruña,Galicia,Artes menores
ESP000052131,BRINCA,1989-05-10,5.03,0.9,Poliester,11.03,Alta Definitiva,1989-05-10,Finisterre,A Coruña,Galicia,Artes menores
ESP000052132,BRAVA,1989-05-10,5.5,1.26,Poliester,18.38,Alta Definitiva,1989-05-10,Rianjo,A Coruña,Galicia,Artes menores
ESP000052133,BELEN,1989-05-10,4.0,0.28,Madera,6.767333333333335,Baja Definitiva,1999-04-12,Rianjo,A Coruña,Galicia,Artes menores
ESP000052134,ALEJANDRO VIDAL,1989-05-10,5.65,0.59,Madera,22.06,Baja Definitiva,2016-11-25,Rianjo,A Coruña,Galicia,Artes menores
ESP000052135,ALMITA,1989-05-10,4.5,0.65,Madera,11.03,Baja Definitiva,1995-07-31,Rianjo,A Coruña,Galicia,Artes menores
ESP000052136,ALNOR NUMERO DOS,1989-05-10,5.07,0.8,Poliester,11.03,Alta Definitiva,2018-03-26,Noia,A Coruña,Galicia,Artes menores
ESP000052138,TUCHA,1989-05-10,4.9,0.87,Poliester,3.31,Alta Definitiva,1989-05-10,Villanueva,Pontevedra,Galicia,Artes menores
ESP000052139,NOVA,1989-05-10,5.3,1.05,Madera,36.76,Alta Definitiva,1989-05-10,Villanueva,Pontevedra,Galicia,Artes menores
ESP000052140,IDA,1989-05-10,4.63,0.55,Madera,8.042,Baja Definitiva,2021-02-16,La Coruña,A Coruña,Galicia,Artes menores
ESP000052141,MARI,1989-05-10,3.6,0.28,Madera,8.286666666666665,Baja Definitiva,2005-05-11,Aldan-Hio,Pontevedra,Galicia,Artes menores
ESP000052142,LUCIA,1989-05-10,3.5,0.43,Madera,6.421999999999999,Baja Definitiva,2001-03-13,Aldan-Hio,Pontevedra,Galicia,Artes menores
ESP000052143,ANGEL,1989-05-10,3.5,0.43,Madera,6.421999999999999,Baja Definitiva,1998-08-14,Aldan-Hio,Pontevedra,Galicia,Artes menores
ESP000052144,MARIA,1989-05-10,4.2,0.48,Madera,11.03,Baja Definitiva,2008-07-10,Cangas,Pontevedra,Galicia,Artes menores
ESP000052145,CUATRO HERMANAS,1989-05-10,4.4,0.4,Madera,10.542,Baja Definitiva,2008-07-10,Cangas,Pontevedra,Galicia,Artes menores
ESP000052146,DORITA,1989-05-10,5.38,1.36,Poliester,18.38,Alta Definitiva,1989-05-10,La Guardia,Pontevedra,Galicia,Artes menores
ESP000052147,ROSANA,1989-05-10,5.31,1.07,Poliester,14.71,Alta Definitiva,1989-05-10,Moaña,Pontevedra,Galicia,Artes menores
ESP000052148,EVA,1989-05-10,5.47,1.41,Poliester,18.38,Alta Definitiva,1989-05-10,Moaña,Pontevedra,Galicia,Artes menores
ESP000052149,FINE,1989-05-10,5.28,1.04,Poliester,18.38,Alta Definitiva,1989-05-10,Moaña,Pontevedra,Galicia,Artes menores
ESP000052150,MAITE,1989-05-10,4.07,0.42,Madera,5.098,Baja Definitiva,2008-06-06,Aldan-Hio,Pontevedra,Galicia,Artes menores
ESP000052151,TRES HERMANAS,1989-05-10,5.53,1.4,Poliester,18.38,Alta Definitiva,2020-02-26,Moaña,Pontevedra,Galicia,Artes menores
ESP000052152,TRES HERMANOS,1989-05-10,5.29,1.01,Poliester,18.38,Alta Definitiva,1989-05-10,Cangas,Pontevedra,Galicia,Artes menores
ESP000052153,RIO LOUREIRO,1989-05-10,3.88,2.0646666666666667,Madera,22.06,Baja Definitiva,1991-10-10,Aldan-Hio,Pontevedra,Galicia,Desconocido
ESP000052154,BELITA,1989-05-10,4.2,0.46,Madera,2.94,Baja Definitiva,2001-06-06,Meira,Pontevedra,Galicia,Artes menores
ESP000052155,ELVIRA,1989-05-10,3.7,0.31,Madera,6.422666666666667,Baja Definitiva,2001-03-13,Moaña,Pontevedra,Galicia,Artes menores
ESP000052156,NATALIA,1989-05-10,3.6,0.28,Madera,8.286666666666665,Baja Definitiva,1998-06-01,Aldan-Hio,Pontevedra,Galicia,Artes menores
ESP000052157,LOLI,1989-05-10,4.14,0.41,Madera,5.88,Alta Definitiva,2013-04-11,Cangas,Pontevedra,Galicia,Artes menores
ESP000052158,RITA,1989-05-10,4.4,0.49266666666666664,Madera,5.6386666666666665,Baja Definitiva,1994-10-14,Aldan-Hio,Pontevedra,Galicia,Artes menores
ESP000052159,OSCAR,1989-05-10,5.95,1.54,Poliester,14.71,Alta Definitiva,2001-06-13,Moaña,Pontevedra,Galicia,Artes menores
ESP000052160,ROCIO,1989-05-10,5.0,0.6,Madera,22.06,Baja Definitiva,1997-02-26,Moaña,Pontevedra,Galicia,Artes menores
ESP000052161,BEATRIZ,1989-05-10,5.69,1.3,Poliester,22.06,Alta Definitiva,1989-05-10,Redondela,Pontevedra,Galicia,Artes menores
ESP000052162,MAR DE VIGO,1989-05-10,4.42,0.54,Madera,11.03,Baja Definitiva,1997-08-19,Cangas,Pontevedra,Galicia,Artes menores
ESP000052163,ROSALIA,1989-05-10,4.0,0.41,Madera,5.270666666666667,Baja Definitiva,2001-03-13,Moaña,Pontevedra,Galicia,Artes menores
ESP000052164,LEMOS SOTELO,1989-05-10,4.78,0.39,Madera,7.35,Baja Definitiva,2010-07-08,Cangas,Pontevedra,Galicia,Artes menores
ESP000052165,MARIA ISOLINA,1989-05-10,5.25,1.01,Poliester,18.39,Baja Definitiva,2014-04-02,Vigo,Pontevedra,Galicia,Artes menores
ESP000052166,GALATEA,1989-05-10,3.7,0.32,Madera,2.94,Baja Definitiva,1995-09-20,Moaña,Pontevedra,Galicia,Artes menores
ESP000052167,JUANITA,1989-05-10,4.2,0.46,Madera,12.5,Baja Definitiva,2004-06-21,Aldan-Hio,Pontevedra,Galicia,Artes menores
ESP000052168,OS GUIMERANS,1989-05-10,5.79,1.46,Poliester,14.71,Alta Definitiva,2017-06-05,Bueu,Pontevedra,Galicia,Artes menores
ESP000052169,SOLITARIA,1989-05-10,5.27,1.05,Poliester,18.38,Alta Definitiva,1989-05-10,Moaña,Pontevedra,Galicia,Artes menores
ESP000052170,AIDA,1989-05-10,5.2,1.14,Poliester,18.39,Baja Definitiva,2018-02-01,Cambados,Pontevedra,Galicia,Artes menores
ESP000052171,NUEVA ISABELITA,1989-05-10,4.5,0.6206666666666668,Madera,7.35,Baja Definitiva,1992-07-09,Cangas,Pontevedra,Galicia,Desconocido
ESP000052172,ALICIA,1989-05-10,4.4,0.48,Madera,9.169333333333334,Baja Definitiva,2004-11-29,Moaña,Pontevedra,Galicia,Artes menores
ESP000052173,LA GARITA,1989-05-10,4.3,0.4453333333333333,Madera,8.819333333333335,Baja Definitiva,1992-04-02,Moaña,Pontevedra,Galicia,Desconocido
ESP000052174,ROSANA,1989-05-10,4.1,0.58,Madera,7.599999999999999,Baja Definitiva,1996-07-12,Moaña,Pontevedra,Galicia,Artes menores
ESP000052175,MALASIA,1989-05-10,5.03,0.99,Poliester,18.38,Alta Definitiva,2017-06-15,Moaña,Pontevedra,Galicia,Artes menores
ESP000052176,ISABEL,1989-05-10,3.7,0.32,Madera,4.510666666666666,Baja Definitiva,2001-03-13,Moaña,Pontevedra,Galicia,Artes menores
ESP000052177,OSCAR,1989-05-10,5.03,0.99,Poliester,18.38,Alta Definitiva,1989-05-10,Moaña,Pontevedra,Galicia,Artes menores
ESP000052178,MARIPOSA,1989-05-10,4.4,0.38,Madera,7.35,Baja Definitiva,1998-05-06,Aldan-Hio,Pontevedra,Galicia,Artes menores
ESP000052179,NIEVES,1989-05-10,4.74,0.66,Poliester,11.03,Baja Definitiva,2019-08-30,Villajuan,Pontevedra,Galicia,Artes menores
ESP000052180,OLGA,1989-05-10,4.95,0.99,Poliester,12.5,Alta Definitiva,1989-05-10,Isla de Arosa,Pontevedra,Galicia,Artes menores
ESP000052181,JOSEFA,1989-05-10,3.7,0.45199999999999996,Madera,4.41,Baja Definitiva,1992-07-09,Aldan-Hio,Pontevedra,Galicia,Desconocido
ESP000052182,MARIA ISABEL,1989-05-10,3.55,0.37,Madera,6.029999999999998,Baja Definitiva,2008-07-18,Moaña,Pontevedra,Galicia,Artes menores
ESP000052183,ORLANDO,1989-05-10,3.4,0.33,Madera,7.257333333333333,Baja Definitiva,2001-03-13,Moaña,Pontevedra,Galicia,Artes menores
ESP000052184,MAS CALMA,1989-05-10,6.03,1.62,Poliester,9.93,Alta Definitiva,2017-10-19,Aldan-Hio,Pontevedra,Galicia,Artes menores
ESP000052185,XUMAR,1989-05-10,6.82,2.57,Poliester,22.06,Alta Definitiva,1989-05-10,Rianjo,A Coruña,Galicia,Artes menores
ESP000052186,BEATRIZ,1989-05-10,2.45,0.32,Madera,14.71,Baja Definitiva,1995-07-19,Moaña,Pontevedra,Galicia,Artes menores
ESP000052187,ENCARNITA,1989-05-10,4.25,0.87,Madera,12.552666666666669,Baja Definitiva,1998-08-14,Aldan-Hio,Pontevedra,Galicia,Artes menores
ESP000052188,PAQUITO,1989-05-10,5.62,1.3,Poliester,22.06,Alta Definitiva,1989-05-10,Cangas,Pontevedra,Galicia,Artes menores
ESP000052189,TU SOLA,1989-05-10,4.2,0.48,Madera,6.2266666666666675,Baja Definitiva,2001-03-13,Moaña,Pontevedra,Galicia,Artes menores
ESP000052191,CLOTILDE,1989-05-10,4.05,0.52,Madera,5.88,Baja Definitiva,2001-03-13,Moaña,Pontevedra,Galicia,Artes menores
ESP000052192,DIANA,1989-05-10,4.57,0.67,Madera,5.88,Baja Definitiva,2006-05-31,Aldan-Hio,Pontevedra,Galicia,Artes menores
ESP000052193,ADORACION,1989-05-10,5.35,1.04,Poliester,11.03,Alta Definitiva,1989-05-10,Moaña,Pontevedra,Galicia,Artes menores
ESP000052194,AMALIA,1989-05-10,4.45,0.52,Madera,5.344666666666667,Baja Definitiva,2000-06-30,Cangas,Pontevedra,Galicia,Artes menores
ESP000052195,FINA,1989-05-10,4.75,0.49,Madera,5.736,Baja Definitiva,2001-03-13,Aldan-Hio,Pontevedra,Galicia,Artes menores
ESP000052196,MENDUIÑA,1989-05-10,3.85,0.31,Madera,7.502000000000001,Baja Definitiva,2001-03-13,Aldan-Hio,Pontevedra,Galicia,Artes menores
ESP000052197,NUEVA ANGELINES,1989-05-10,4.2,0.5506666666666667,Madera,7.403999999999999,Baja Definitiva,1993-06-14,Cangas,Pontevedra,Galicia,Desconocido
ESP000052198,NIÑA DEL PUERTO,1989-05-10,4.95,0.87,Poliester,11.03,Alta Definitiva,1989-05-10,Moaña,Pontevedra,Galicia,Artes menores
ESP000052199,OTILIA,1989-05-10,3.8,0.26,Madera,5.198666666666667,Baja Definitiva,1998-05-06,Moaña,Pontevedra,Galicia,Artes menores
ESP000052200,ENCARNACION,1989-05-10,4.0,0.42,Madera,7.207333333333334,Baja Definitiva,2021-03-23,Cangas,Pontevedra,Galicia,Artes menores
ESP000052201,VIDA DE MI VIDA,1989-05-10,5.3,1.11,Poliester,18.38,Alta Definitiva,1989-05-10,Isla de Arosa,Pontevedra,Galicia,Artes menores
ESP000052202,ERES MIA,1989-05-10,4.72,0.83,Poliester,11.0,Alta Definitiva,1989-05-10,Moaña,Pontevedra,Galicia,Artes menores
ESP000052203,ANA ISABEL,1989-05-10,5.26,1.04,Poliester,18.38,Alta Definitiva,1989-05-10,Moaña,Pontevedra,Galicia,Artes menores
ESP000052204,QUE DIGAN LO QUE QUIERAN,1989-05-10,4.85,0.75,Madera,4.9799999999999995,Baja Definitiva,1995-05-17,Moaña,Pontevedra,Galicia,Artes menores
ESP000052205,ANGELITA,1989-05-10,3.7,0.51,Madera,2.94,Baja Definitiva,2001-03-13,Moaña,Pontevedra,Galicia,Artes menores
ESP000052206,ES VERDAD,1989-05-10,4.4,0.49266666666666664,Madera,5.6386666666666665,Baja Definitiva,1990-06-30,Moaña,Pontevedra,Galicia,Desconocido
ESP000052207,PALOMA,1989-05-10,4.3,0.68,Madera,8.183333333333332,Baja Definitiva,1999-09-27,Cangas,Pontevedra,Galicia,Artes menores
ESP000052208,PEPE,1989-05-10,6.28,1.56,Poliester,22.06,Alta Definitiva,2003-11-14,Rianjo,A Coruña,Galicia,Artes menores
ESP000052209,SAGUA LA CHICA,1989-05-10,4.2,0.5506666666666667,Madera,7.403999999999999,Baja Definitiva,1990-06-30,Moaña,Pontevedra,Galicia,Desconocido
ESP000052210,AREA BRAVA,1989-05-10,4.3,0.52,Madera,5.15,Baja Definitiva,2000-10-16,Cangas,Pontevedra,Galicia,Artes menores
ESP000052211,AQUILINA,1989-05-10,4.36,0.49,Madera,6.864000000000001,Baja Definitiva,2008-07-10,Cangas,Pontevedra,Galicia,Artes menores
ESP000052212,MARIA,1989-05-10,5.27,0.66,Madera,11.03,Baja Definitiva,2022-03-23,Villagarcia de Arosa,Pontevedra,Galicia,Artes menores
ESP000052213,YA VEREMOS,1989-05-10,5.28,1.03,Poliester,18.39,Baja Definitiva,2016-05-24,Cangas,Pontevedra,Galicia,Artes menores
ESP000052214,FINITA,1989-05-10,4.2,0.53,Madera,2.94,Baja Definitiva,2001-02-28,Aldan-Hio,Pontevedra,Galicia,Artes menores
ESP000052215,CUATRO VIENTOS,1989-05-10,4.2,0.48,Madera,5.88,Baja Definitiva,2008-07-10,Cangas,Pontevedra,Galicia,Artes menores
ESP000052216,MARIA DIVINA,1989-05-10,3.5,0.43,Madera,6.421999999999999,Baja Definitiva,2000-05-25,Moaña,Pontevedra,Galicia,Artes menores
ESP000052217,ROSA,1989-05-10,5.35,1.12,Poliester,14.71,Alta Definitiva,1989-05-10,Bayona,Pontevedra,Galicia,Artes menores
ESP000052219,JOSEFA,1989-05-10,4.6,0.39,Madera,4.902666666666667,Baja Definitiva,2001-03-13,Moaña,Pontevedra,Galicia,Artes menores
ESP000052220,MARTA,1989-05-10,5.87,1.23,Poliester,11.03,Alta Definitiva,2008-05-27,Arcade,Pontevedra,Galicia,Artes menores
ESP000052221,RAMONA,1989-05-10,4.4,0.48,Madera,11.03,Baja Definitiva,2016-09-28,Bueu,Pontevedra,Galicia,Artes menores
ESP000052222,MARIA DEL CARMEN,1989-05-10,5.77,1.27,Poliester,22.06,Alta Definitiva,1989-05-10,Cangas,Pontevedra,Galicia,Artes menores
ESP000052223,REBECA,1989-05-10,5.28,1.06,Poliester,18.39,Baja Definitiva,2017-06-29,Cangas,Pontevedra,Galicia,Artes menores
ESP000052224,AMANECER,1989-05-10,4.4,0.4,Madera,10.542,Baja Definitiva,2008-06-06,Aldan-Hio,Pontevedra,Galicia,Artes menores
ESP000052225,CANABAL,1989-05-10,4.2,0.48,Madera,5.88,Baja Definitiva,2001-03-13,Cangas,Pontevedra,Galicia,Artes menores
ESP000052226,SEGUNDA DIVINA,1989-05-10,4.2,0.48,Madera,6.2266666666666675,Baja Definitiva,2001-03-13,Cangas,Pontevedra,Galicia,Artes menores
ESP000052227,ISABEL,1989-05-10,5.22,0.96,Madera,5.15,Baja Definitiva,2003-08-18,Cangas,Pontevedra,Galicia,Artes menores
ESP000052228,MARIA INES,1989-05-10,6.33,1.74,Poliester,5.88,Alta Definitiva,1989-05-10,Bueu,Pontevedra,Galicia,Artes menores
ESP000052229,CATI,1989-05-10,5.09,1.15,Poliester,18.38,Alta Definitiva,1989-05-10,Moaña,Pontevedra,Galicia,Artes menores
ESP000052230,PLEAMAR,1989-05-10,5.82,1.31,Poliester,22.06,Alta Definitiva,1989-05-10,Cangas,Pontevedra,Galicia,Artes menores
ESP000052231,PEPITA,1989-05-10,5.32,1.19,Poliester,22.06,Alta Definitiva,1989-05-10,Moaña,Pontevedra,Galicia,Artes menores
ESP000052232,LUIS DIEGO,1989-05-10,4.6,0.54,Madera,6.423333333333335,Baja Definitiva,1996-12-16,Meira,Pontevedra,Galicia,Artes menores
ESP000052233,LUCERO,1989-05-10,4.3,0.4,Madera,3.68,Baja Definitiva,2001-03-13,Cangas,Pontevedra,Galicia,Artes menores
ESP000052234,CUATRO HERMANAS,1989-05-10,4.8,0.56,Madera,9.510666666666667,Baja Definitiva,2001-03-13,Moaña,Pontevedra,Galicia,Artes menores
ESP000052235,MOISES,1989-05-10,4.5,0.41,Madera,5.88,Baja Definitiva,1997-09-22,Moaña,Pontevedra,Galicia,Artes menores
ESP000052236,JOSEFA,1989-05-10,4.2,0.5506666666666667,Madera,7.403999999999999,Baja Definitiva,1991-10-10,Aldan-Hio,Pontevedra,Galicia,Desconocido
ESP000052237,RIO LAGARES,1989-05-10,3.5,0.25,Madera,5.88,Baja Definitiva,2000-07-20,Cangas,Pontevedra,Galicia,Artes menores
ESP000052238,ENCARNITA,1989-05-10,5.15,1.04,Poliester,14.71,Alta Definitiva,1989-05-10,Cangas,Pontevedra,Galicia,Artes menores
ESP000052239,RUCA,1989-05-10,5.1,0.61,Madera,7.208666666666668,Baja Definitiva,2001-03-13,Redondela,Pontevedra,Galicia,Artes menores
ESP000052240,MERCEDES,1989-05-10,3.99,0.47,Madera,11.962666666666667,Baja Definitiva,2000-10-26,Redondela,Pontevedra,Galicia,Artes menores
ESP000052241,PALMA,1989-05-10,5.31,1.03,Poliester,18.38,Alta Definitiva,2015-10-14,Redondela,Pontevedra,Galicia,Artes menores
ESP000052242,EUGENIA,1989-05-10,5.63,1.11,Poliester,12.5,Alta Definitiva,1989-05-10,Moaña,Pontevedra,Galicia,Artes menores
ESP000052243,CHULA,1989-05-10,3.7,0.33,Madera,5.981333333333334,Baja Definitiva,2008-07-21,Redondela,Pontevedra,Galicia,Artes menores
ESP000052244,CHARRI,1989-05-10,4.4,0.4,Madera,6.62,Baja Definitiva,2008-07-21,Redondela,Pontevedra,Galicia,Artes menores
ESP000052245,CONCHA,1989-05-10,4.3,0.39,Madera,8.138,Baja Definitiva,2001-03-13,Redondela,Pontevedra,Galicia,Artes menores
ESP000052246,MIGUELES,1989-05-10,4.4,0.64,Madera,3.68,Baja Definitiva,2007-10-30,Redondela,Pontevedra,Galicia,Artes menores
ESP000052247,ALICIA,1989-05-10,3.5,0.33,Madera,5.15,Baja Definitiva,2001-03-13,Redondela,Pontevedra,Galicia,Artes menores
ESP000052248,LOLA,1989-05-10,5.55,1.1,Poliester,18.38,Alta Definitiva,1989-05-10,Redondela,Pontevedra,Galicia,Artes menores
ESP000052249,CELIA,1989-05-10,4.45,0.5893333333333335,Madera,5.441333333333334,Baja Definitiva,1992-11-04,Redondela,Pontevedra,Galicia,Desconocido
ESP000052250,EMILIA,1989-05-10,5.25,0.57,Madera,18.38,Alta Definitiva,1989-05-10,Arcade,Pontevedra,Galicia,Artes menores
ESP000052251,ERUNDINA,1989-05-10,5.22,0.82,Madera,18.729333333333333,Baja Definitiva,2001-03-13,Redondela,Pontevedra,Galicia,Artes menores
ESP000052252,ANITA,1989-05-10,3.9,0.44,Madera,3.68,Baja Definitiva,2001-03-13,Redondela,Pontevedra,Galicia,Artes menores
ESP000052253,MERCHI,1989-05-10,4.7,0.52,Madera,8.090000000000002,Baja Definitiva,2000-10-26,Redondela,Pontevedra,Galicia,Artes menores
ESP000052254,ESPERAME,1989-05-10,4.0,0.33,Madera,5.786,Baja Definitiva,2001-03-13,Marin,Pontevedra,Galicia,Artes menores
ESP000052255,MARIA DEL CARMEN,1989-05-10,3.9,0.51,Madera,5.489999999999999,Baja Definitiva,1998-11-18,Redondela,Pontevedra,Galicia,Artes menores
ESP000052256,FE,1989-05-10,4.8,0.43,Madera,6.520666666666667,Baja Definitiva,2001-03-13,Redondela,Pontevedra,Galicia,Artes menores
ESP000052257,BEA,1989-05-10,5.55,1.41,Poliester,18.38,Alta Definitiva,1989-05-10,Santa Cristina de Cobres,Pontevedra,Galicia,Artes menores
ESP000052258,MARIA TERESA,1989-05-10,4.65,0.67,Poliester,11.03,Baja Definitiva,2021-12-14,Arcade,Pontevedra,Galicia,Artes menores
ESP000052259,PAULA,1989-05-10,4.1,0.32,Madera,7.844666666666667,Baja Definitiva,2001-03-13,San Adrián,Pontevedra,Galicia,Artes menores
ESP000052260,PICHON,1989-05-10,4.73,0.77,Poliester,18.39,Alta Definitiva,1989-05-10,Arcade,Pontevedra,Galicia,Artes menores
ESP000052261,SAN ADRIAN,1989-05-10,5.3,1.03,Poliester,18.38,Alta Definitiva,1989-05-10,Moaña,Pontevedra,Galicia,Artes menores
ESP000052262,EVA,1989-05-10,3.9,0.31,Madera,10.786000000000001,Baja Definitiva,2001-03-13,Isla Cristina,Huelva,Andalucía,Artes menores
ESP000052263,BEA,1989-05-10,4.9,0.51,Madera,10.638666666666666,Baja Definitiva,2001-03-13,San Adrián,Pontevedra,Galicia,Artes menores
ESP000052264,PATRICIA,1989-05-10,4.45,0.42,Madera,5.147333333333334,Baja Definitiva,2008-07-21,Redondela,Pontevedra,Galicia,Artes menores
ESP000052265,OLI,1989-05-10,4.8,0.55,Madera,9.854000000000001,Baja Definitiva,2008-07-21,Redondela,Pontevedra,Galicia,Artes menores
ESP000052266,CARMEN,1989-05-10,4.5,0.42,Madera,9.167333333333334,Baja Definitiva,2001-03-13,Isla Cristina,Huelva,Andalucía,Artes menores
ESP000052267,PAZOS,1989-05-10,4.0,0.47,Madera,8.727333333333332,Baja Definitiva,1997-10-30,Arcade,Pontevedra,Galicia,Artes menores
ESP000052268,MARQUESA,1989-05-10,5.25,1.01,Poliester,18.38,Alta Definitiva,1989-05-10,Vigo,Pontevedra,Galicia,Artes menores
ESP000052269,PILAR,1989-05-10,4.0,0.33,Madera,5.786,Baja Definitiva,2001-03-13,Redondela,Pontevedra,Galicia,Artes menores
ESP000052270,CONCHA,1989-05-10,5.0,0.99,Poliester,7.35,Alta Definitiva,1989-05-10,Redondela,Pontevedra,Galicia,Artes menores
ESP000052271,CARMEN,1989-05-10,4.2,0.34,Madera,10.001333333333333,Baja Definitiva,2001-03-13,Isla Cristina,Huelva,Andalucía,Artes menores
ESP000052272,LUCIA,1989-05-10,5.27,1.02,Madera,11.03,Baja Definitiva,2019-06-06,San Adrián,Pontevedra,Galicia,Artes menores
ESP000052273,ROSA,1989-05-10,5.3,1.03,Poliester,18.38,Alta Definitiva,2016-09-29,Vigo,Pontevedra,Galicia,Artes menores
ESP000052274,NIEVES,1989-05-10,4.8,0.43,Madera,3.68,Baja Definitiva,2001-03-13,San Adrián,Pontevedra,Galicia,Artes menores
ESP000052275,ISAURA,1989-05-10,5.08,0.97,Poliester,18.38,Alta Definitiva,1989-05-10,Moaña,Pontevedra,Galicia,Artes menores
